dteday,season,yr,mnth,hr,holiday,day_name,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,total_count,holiday_in_workingday,weekend
2012-09-11,Fall,2012,Sep,10,False,Tue,True,1,0.62,0.6212,0.38,0.0,54,142,196,False,False
2012-09-11,Fall,2012,Sep,11,False,Tue,True,1,0.64,0.6212,0.33,0.0896,60,187,247,False,False
2012-09-11,Fall,2012,Sep,12,False,Tue,True,1,0.64,0.6212,0.33,0.0,62,254,316,False,False
2012-09-11,Fall,2012,Sep,13,False,Tue,True,1,0.66,0.6212,0.29,0.0896,72,256,328,False,False
2012-09-11,Fall,2012,Sep,14,False,Tue,True,1,0.68,0.6212,0.3,0.0896,74,181,255,False,False
2012-09-11,Fall,2012,Sep,15,False,Tue,True,1,0.7,0.6364,0.28,0.1045,73,253,326,False,False
2012-09-11,Fall,2012,Sep,16,False,Tue,True,1,0.7,0.6364,0.28,0.1343,99,437,536,False,False
2012-09-11,Fall,2012,Sep,17,False,Tue,True,1,0.7,0.6364,0.28,0.0,168,802,970,False,False
2012-09-11,Fall,2012,Sep,18,False,Tue,True,1,0.64,0.6212,0.36,0.1642,110,767,877,False,False
2012-09-11,Fall,2012,Sep,19,False,Tue,True,1,0.62,0.6212,0.41,0.194,56,540,596,False,False
2012-09-11,Fall,2012,Sep,20,False,Tue,True,1,0.58,0.5455,0.56,0.1343,40,421,461,False,False
2012-09-11,Fall,2012,Sep,21,False,Tue,True,1,0.56,0.5303,0.6,0.1045,28,282,310,False,False
2012-09-11,Fall,2012,Sep,22,False,Tue,True,1,0.56,0.5303,0.64,0.1045,27,189,216,False,False
2012-09-11,Fall,2012,Sep,23,False,Tue,True,1,0.54,0.5152,0.68,0.1045,18,91,109,False,False
2012-09-12,Fall,2012,Sep,0,False,Wed,True,1,0.52,0.5,0.72,0.1045,8,41,49,False,False
2012-09-12,Fall,2012,Sep,1,False,Wed,True,1,0.52,0.5,0.72,0.1045,2,19,21,False,False
2012-09-12,Fall,2012,Sep,2,False,Wed,True,1,0.52,0.5,0.72,0.0896,2,9,11,False,False
2012-09-12,Fall,2012,Sep,3,False,Wed,True,1,0.5,0.4848,0.77,0.0896,0,7,7,False,False
2012-09-12,Fall,2012,Sep,4,False,Wed,True,1,0.5,0.4848,0.72,0.0896,0,5,5,False,False
2012-09-12,Fall,2012,Sep,5,False,Wed,True,1,0.5,0.4848,0.72,0.0896,4,44,48,False,False
2012-09-12,Fall,2012,Sep,6,False,Wed,True,1,0.5,0.4848,0.72,0.0896,6,199,205,False,False
2012-09-12,Fall,2012,Sep,7,False,Wed,True,1,0.52,0.5,0.72,0.0,24,533,557,False,False
2012-09-12,Fall,2012,Sep,8,False,Wed,True,1,0.56,0.5303,0.64,0.1045,43,727,770,False,False
2012-09-12,Fall,2012,Sep,9,False,Wed,True,1,0.6,0.6061,0.64,0.1343,50,278,328,False,False
2012-09-12,Fall,2012,Sep,10,False,Wed,True,1,0.62,0.6061,0.61,0.1343,57,148,205,False,False
2012-09-12,Fall,2012,Sep,11,False,Wed,True,1,0.66,0.6212,0.5,0.194,51,181,232,False,False
2012-09-12,Fall,2012,Sep,12,False,Wed,True,1,0.68,0.6364,0.36,0.1343,88,264,352,False,False
2012-09-12,Fall,2012,Sep,13,False,Wed,True,1,0.7,0.6364,0.34,0.1343,85,238,323,False,False
2012-09-12,Fall,2012,Sep,14,False,Wed,True,1,0.7,0.6364,0.37,0.1642,78,200,278,False,False
2012-09-12,Fall,2012,Sep,15,False,Wed,True,1,0.72,0.6515,0.37,0.1343,75,243,318,False,False
2012-09-12,Fall,2012,Sep,16,False,Wed,True,1,0.72,0.6515,0.37,0.1642,90,419,509,False,False
2012-09-12,Fall,2012,Sep,17,False,Wed,True,1,0.7,0.6364,0.41,0.2985,114,811,925,False,False
2012-09-12,Fall,2012,Sep,18,False,Wed,True,1,0.66,0.6212,0.44,0.2537,91,886,977,False,False
2012-09-12,Fall,2012,Sep,19,False,Wed,True,1,0.64,0.6212,0.5,0.194,78,557,635,False,False
2012-09-12,Fall,2012,Sep,20,False,Wed,True,1,0.62,0.6212,0.57,0.1343,38,432,470,False,False
2012-09-12,Fall,2012,Sep,21,False,Wed,True,1,0.6,0.6061,0.6,0.1343,27,279,306,False,False
2012-09-12,Fall,2012,Sep,22,False,Wed,True,1,0.56,0.5303,0.64,0.0896,23,189,212,False,False
2012-09-12,Fall,2012,Sep,23,False,Wed,True,1,0.56,0.5303,0.68,0.1045,16,111,127,False,False
2012-09-13,Fall,2012,Sep,0,False,Thu,True,1,0.56,0.5303,0.73,0.0896,11,46,57,False,False
2012-09-13,Fall,2012,Sep,1,False,Thu,True,1,0.54,0.5152,0.77,0.0896,6,22,28,False,False
2012-09-13,Fall,2012,Sep,2,False,Thu,True,1,0.54,0.5152,0.77,0.0,0,9,9,False,False
2012-09-13,Fall,2012,Sep,3,False,Thu,True,1,0.52,0.5,0.83,0.0,2,9,11,False,False
2012-09-13,Fall,2012,Sep,4,False,Thu,True,1,0.52,0.5,0.83,0.0,0,6,6,False,False
2012-09-13,Fall,2012,Sep,5,False,Thu,True,1,0.52,0.5,0.83,0.0,3,54,57,False,False
2012-09-13,Fall,2012,Sep,6,False,Thu,True,1,0.5,0.4848,0.82,0.0,9,186,195,False,False
2012-09-13,Fall,2012,Sep,7,False,Thu,True,1,0.54,0.5152,0.77,0.0,22,549,571,False,False
2012-09-13,Fall,2012,Sep,8,False,Thu,True,1,0.56,0.5303,0.73,0.0,33,725,758,False,False
2012-09-13,Fall,2012,Sep,9,False,Thu,True,1,0.6,0.6061,0.64,0.0896,46,292,338,False,False
2012-09-13,Fall,2012,Sep,10,False,Thu,True,1,0.64,0.6212,0.61,0.0896,63,149,212,False,False
2012-09-13,Fall,2012,Sep,11,False,Thu,True,1,0.66,0.6212,0.5,0.1642,71,183,254,False,False
2012-09-13,Fall,2012,Sep,12,False,Thu,True,1,0.68,0.6364,0.44,0.1045,57,240,297,False,False
2012-09-13,Fall,2012,Sep,13,False,Thu,True,1,0.7,0.6364,0.42,0.0,60,223,283,False,False
2012-09-13,Fall,2012,Sep,14,False,Thu,True,1,0.72,0.6515,0.39,0.1343,60,214,274,False,False
2012-09-13,Fall,2012,Sep,15,False,Thu,True,1,0.72,0.6515,0.42,0.1045,99,253,352,False,False
2012-09-13,Fall,2012,Sep,16,False,Thu,True,1,0.72,0.6515,0.39,0.0896,85,406,491,False,False
2012-09-13,Fall,2012,Sep,17,False,Thu,True,1,0.72,0.6515,0.42,0.194,97,787,884,False,False
2012-09-13,Fall,2012,Sep,18,False,Thu,True,1,0.68,0.6364,0.57,0.2537,108,744,852,False,False
2012-09-13,Fall,2012,Sep,19,False,Thu,True,1,0.64,0.6061,0.65,0.1343,80,594,674,False,False
2012-09-13,Fall,2012,Sep,20,False,Thu,True,1,0.62,0.6061,0.69,0.1045,55,408,463,False,False
2012-09-13,Fall,2012,Sep,21,False,Thu,True,1,0.62,0.6061,0.65,0.1045,26,291,317,False,False
2012-09-13,Fall,2012,Sep,22,False,Thu,True,1,0.6,0.5909,0.69,0.1343,28,223,251,False,False
2012-09-13,Fall,2012,Sep,23,False,Thu,True,1,0.58,0.5455,0.73,0.1045,33,137,170,False,False
2012-09-14,Fall,2012,Sep,0,False,Fri,True,1,0.56,0.5303,0.73,0.0896,24,63,87,False,False
2012-09-14,Fall,2012,Sep,1,False,Fri,True,1,0.56,0.5303,0.73,0.0896,6,35,41,False,False
2012-09-14,Fall,2012,Sep,2,False,Fri,True,1,0.56,0.5303,0.73,0.0,7,23,30,False,False
2012-09-14,Fall,2012,Sep,3,False,Fri,True,1,0.54,0.5152,0.77,0.0,5,9,14,False,False
2012-09-14,Fall,2012,Sep,4,False,Fri,True,1,0.54,0.5152,0.77,0.0,1,11,12,False,False
2012-09-14,Fall,2012,Sep,5,False,Fri,True,1,0.54,0.5152,0.83,0.0,1,40,41,False,False
2012-09-14,Fall,2012,Sep,6,False,Fri,True,1,0.54,0.5152,0.88,0.0,8,144,152,False,False
2012-09-14,Fall,2012,Sep,7,False,Fri,True,2,0.56,0.5303,0.88,0.0,17,437,454,False,False
2012-09-14,Fall,2012,Sep,8,False,Fri,True,2,0.6,0.5758,0.78,0.1642,51,715,766,False,False
2012-09-14,Fall,2012,Sep,9,False,Fri,True,2,0.62,0.5909,0.78,0.1642,46,301,347,False,False
2012-09-14,Fall,2012,Sep,10,False,Fri,True,2,0.68,0.6364,0.65,0.0,75,171,246,False,False
2012-09-14,Fall,2012,Sep,11,False,Fri,True,2,0.68,0.6364,0.61,0.1045,84,196,280,False,False
2012-09-14,Fall,2012,Sep,12,False,Fri,True,2,0.7,0.6515,0.54,0.194,119,290,409,False,False
2012-09-14,Fall,2012,Sep,13,False,Fri,True,2,0.7,0.6515,0.54,0.194,107,301,408,False,False
2012-09-14,Fall,2012,Sep,14,False,Fri,True,2,0.72,0.6515,0.45,0.1642,113,258,371,False,False
2012-09-14,Fall,2012,Sep,15,False,Fri,True,2,0.72,0.6667,0.48,0.1343,94,273,367,False,False
2012-09-14,Fall,2012,Sep,16,False,Fri,True,2,0.72,0.6667,0.51,0.0,109,454,563,False,False
2012-09-14,Fall,2012,Sep,17,False,Fri,True,1,0.72,0.6667,0.51,0.194,137,757,894,False,False
2012-09-14,Fall,2012,Sep,18,False,Fri,True,1,0.72,0.6515,0.45,0.2239,116,692,808,False,False
2012-09-14,Fall,2012,Sep,19,False,Fri,True,1,0.68,0.6364,0.57,0.1642,83,496,579,False,False
2012-09-14,Fall,2012,Sep,20,False,Fri,True,1,0.66,0.6212,0.61,0.1045,67,337,404,False,False
2012-09-14,Fall,2012,Sep,21,False,Fri,True,1,0.64,0.6061,0.73,0.2239,42,270,312,False,False
2012-09-14,Fall,2012,Sep,22,False,Fri,True,1,0.62,0.5758,0.83,0.194,40,189,229,False,False
2012-09-14,Fall,2012,Sep,23,False,Fri,True,1,0.62,0.5909,0.78,0.0896,27,168,195,False,False
2012-09-15,Fall,2012,Sep,0,False,Sat,False,1,0.6,0.5606,0.83,0.1045,38,169,207,False,True
2012-09-15,Fall,2012,Sep,1,False,Sat,False,1,0.6,0.5909,0.73,0.0,8,101,109,False,True
2012-09-15,Fall,2012,Sep,2,False,Sat,False,1,0.58,0.5455,0.78,0.1045,18,75,93,False,True
2012-09-15,Fall,2012,Sep,3,False,Sat,False,1,0.6,0.5909,0.73,0.2537,6,31,37,False,True
2012-09-15,Fall,2012,Sep,4,False,Sat,False,2,0.6,0.5909,0.69,0.3582,3,3,6,False,True
2012-09-15,Fall,2012,Sep,5,False,Sat,False,1,0.58,0.5455,0.6,0.18289312672418853,1,15,16,False,True
2012-09-15,Fall,2012,Sep,6,False,Sat,False,1,0.54,0.5152,0.49,0.4179,6,27,33,False,True
2012-09-15,Fall,2012,Sep,7,False,Sat,False,1,0.54,0.5152,0.52,0.2836,10,63,73,False,True
2012-09-15,Fall,2012,Sep,8,False,Sat,False,1,0.56,0.5303,0.49,0.4179,43,169,212,False,True
2012-09-15,Fall,2012,Sep,9,False,Sat,False,1,0.6,0.6212,0.43,0.4179,79,263,342,False,True
2012-09-15,Fall,2012,Sep,10,False,Sat,False,1,0.62,0.6212,0.41,0.3881,119,323,442,False,True
2012-09-15,Fall,2012,Sep,11,False,Sat,False,1,0.64,0.6212,0.38,0.3881,228,399,627,False,True
2012-09-15,Fall,2012,Sep,12,False,Sat,False,1,0.66,0.6212,0.36,0.3582,287,419,706,False,True
2012-09-15,Fall,2012,Sep,13,False,Sat,False,1,0.68,0.6364,0.36,0.194,327,377,704,False,True
2012-09-15,Fall,2012,Sep,14,False,Sat,False,1,0.68,0.6364,0.34,0.3284,325,390,715,False,True
2012-09-15,Fall,2012,Sep,15,False,Sat,False,2,0.68,0.6364,0.34,0.2836,312,342,654,False,True
2012-09-15,Fall,2012,Sep,16,False,Sat,False,2,0.66,0.6212,0.36,0.2239,350,433,783,False,True
2012-09-15,Fall,2012,Sep,17,False,Sat,False,2,0.66,0.6212,0.36,0.2537,295,434,729,False,True
2012-09-15,Fall,2012,Sep,18,False,Sat,False,2,0.64,0.6212,0.36,0.2836,232,382,614,False,True
2012-09-15,Fall,2012,Sep,19,False,Sat,False,1,0.62,0.6212,0.41,0.1642,169,309,478,False,True
2012-09-15,Fall,2012,Sep,20,False,Sat,False,1,0.6,0.6212,0.43,0.0896,89,241,330,False,True
2012-09-15,Fall,2012,Sep,21,False,Sat,False,1,0.56,0.5303,0.52,0.1045,86,210,296,False,True
2012-09-15,Fall,2012,Sep,22,False,Sat,False,1,0.56,0.5303,0.52,0.0,82,197,279,False,True
2012-09-15,Fall,2012,Sep,23,False,Sat,False,1,0.54,0.5152,0.6,0.0,47,182,229,False,True
2012-09-16,Fall,2012,Sep,0,False,Sun,False,1,0.54,0.5152,0.64,0.0,28,123,151,False,True
2012-09-16,Fall,2012,Sep,1,False,Sun,False,1,0.54,0.5152,0.64,0.0,35,82,117,False,True
2012-09-16,Fall,2012,Sep,2,False,Sun,False,1,0.52,0.5,0.63,0.0,27,62,89,False,True
2012-09-16,Fall,2012,Sep,3,False,Sun,False,1,0.5,0.4848,0.68,0.0,10,38,48,False,True
2012-09-16,Fall,2012,Sep,4,False,Sun,False,1,0.5,0.4848,0.72,0.0,2,6,8,False,True
2012-09-16,Fall,2012,Sep,5,False,Sun,False,1,0.5,0.4848,0.72,0.0,3,10,13,False,True
2012-09-16,Fall,2012,Sep,6,False,Sun,False,1,0.5,0.4848,0.72,0.0,9,26,35,False,True
2012-09-16,Fall,2012,Sep,7,False,Sun,False,1,0.5,0.4848,0.77,0.1045,28,43,71,False,True
2012-09-16,Fall,2012,Sep,8,False,Sun,False,1,0.54,0.5152,0.64,0.1642,34,94,128,False,True
2012-09-16,Fall,2012,Sep,9,False,Sun,False,1,0.58,0.5455,0.6,0.1343,70,226,296,False,True
2012-09-16,Fall,2012,Sep,10,False,Sun,False,1,0.62,0.6212,0.5,0.1045,160,330,490,False,True
2012-09-16,Fall,2012,Sep,11,False,Sun,False,1,0.64,0.6212,0.47,0.1642,183,376,559,False,True
2012-09-16,Fall,2012,Sep,12,False,Sun,False,1,0.66,0.6212,0.44,0.1642,188,468,656,False,True
2012-09-16,Fall,2012,Sep,13,False,Sun,False,1,0.64,0.6212,0.41,0.1642,240,454,694,False,True
2012-09-16,Fall,2012,Sep,14,False,Sun,False,1,0.66,0.6212,0.39,0.1343,225,410,635,False,True
2012-09-16,Fall,2012,Sep,15,False,Sun,False,1,0.64,0.6212,0.41,0.1642,215,342,557,False,True
2012-09-16,Fall,2012,Sep,16,False,Sun,False,1,0.64,0.6212,0.44,0.1642,194,402,596,False,True
2012-09-16,Fall,2012,Sep,17,False,Sun,False,1,0.66,0.6212,0.41,0.0,177,393,570,False,True
2012-09-16,Fall,2012,Sep,18,False,Sun,False,1,0.62,0.6212,0.5,0.1642,120,361,481,False,True
2012-09-16,Fall,2012,Sep,19,False,Sun,False,1,0.62,0.6212,0.5,0.1343,91,312,403,False,True
2012-09-16,Fall,2012,Sep,20,False,Sun,False,1,0.6,0.6212,0.53,0.1045,57,267,324,False,True
2012-09-16,Fall,2012,Sep,21,False,Sun,False,1,0.6,0.6212,0.56,0.1045,43,148,191,False,True
2012-09-16,Fall,2012,Sep,22,False,Sun,False,1,0.56,0.5303,0.68,0.0896,18,109,127,False,True
2012-09-16,Fall,2012,Sep,23,False,Sun,False,1,0.54,0.5152,0.68,0.1045,9,85,94,False,True
2012-09-17,Fall,2012,Sep,0,False,Mon,True,1,0.54,0.5152,0.68,0.1642,14,31,45,False,False
2012-09-17,Fall,2012,Sep,1,False,Mon,True,1,0.52,0.5,0.72,0.0896,9,12,21,False,False
2012-09-17,Fall,2012,Sep,2,False,Mon,True,1,0.52,0.5,0.72,0.0,5,8,13,False,False
2012-09-17,Fall,2012,Sep,3,False,Mon,True,1,0.5,0.4848,0.77,0.0896,0,7,7,False,False
2012-09-17,Fall,2012,Sep,4,False,Mon,True,1,0.5,0.4848,0.77,0.0,2,9,11,False,False
2012-09-17,Fall,2012,Sep,5,False,Mon,True,1,0.48,0.4697,0.82,0.0896,1,44,45,False,False
2012-09-17,Fall,2012,Sep,6,False,Mon,True,1,0.48,0.4697,0.82,0.0,7,157,164,False,False
2012-09-17,Fall,2012,Sep,7,False,Mon,True,1,0.52,0.5,0.77,0.0,18,474,492,False,False
2012-09-17,Fall,2012,Sep,8,False,Mon,True,1,0.54,0.5152,0.77,0.0896,36,647,683,False,False
2012-09-17,Fall,2012,Sep,9,False,Mon,True,1,0.58,0.5455,0.68,0.1343,34,265,299,False,False
2012-09-17,Fall,2012,Sep,10,False,Mon,True,2,0.62,0.6061,0.65,0.194,73,129,202,False,False
2012-09-17,Fall,2012,Sep,11,False,Mon,True,2,0.62,0.6061,0.69,0.2239,61,191,252,False,False
2012-09-17,Fall,2012,Sep,12,False,Mon,True,2,0.62,0.6061,0.69,0.194,62,233,295,False,False
2012-09-17,Fall,2012,Sep,13,False,Mon,True,1,0.64,0.6061,0.65,0.2537,112,231,343,False,False
2012-09-17,Fall,2012,Sep,14,False,Mon,True,2,0.64,0.6061,0.65,0.2537,129,203,332,False,False
2012-09-17,Fall,2012,Sep,15,False,Mon,True,2,0.64,0.6061,0.65,0.2537,82,256,338,False,False
2012-09-17,Fall,2012,Sep,16,False,Mon,True,2,0.64,0.6061,0.69,0.2537,74,379,453,False,False
2012-09-17,Fall,2012,Sep,17,False,Mon,True,2,0.64,0.6061,0.65,0.2239,102,740,842,False,False
2012-09-17,Fall,2012,Sep,18,False,Mon,True,2,0.62,0.5909,0.73,0.1642,66,708,774,False,False
2012-09-17,Fall,2012,Sep,19,False,Mon,True,2,0.62,0.5909,0.73,0.1045,51,435,486,False,False
2012-09-17,Fall,2012,Sep,20,False,Mon,True,2,0.62,0.5909,0.73,0.1343,32,308,340,False,False
2012-09-17,Fall,2012,Sep,21,False,Mon,True,3,0.62,0.5758,0.83,0.2239,28,205,233,False,False
2012-09-17,Fall,2012,Sep,22,False,Mon,True,3,0.62,0.5758,0.83,0.2537,20,109,129,False,False
2012-09-17,Fall,2012,Sep,23,False,Mon,True,3,0.6,0.5152,0.94,0.2537,4,66,70,False,False
2012-09-18,Fall,2012,Sep,0,False,Tue,True,3,0.6,0.5152,0.94,0.2537,2,11,13,False,False
2012-09-18,Fall,2012,Sep,1,False,Tue,True,3,0.6,0.5152,0.94,0.194,0,5,5,False,False
2012-09-18,Fall,2012,Sep,2,False,Tue,True,3,0.6,0.5152,0.94,0.194,0,4,4,False,False
2012-09-18,Fall,2012,Sep,3,False,Tue,True,2,0.62,0.5455,0.94,0.2836,0,6,6,False,False
2012-09-18,Fall,2012,Sep,4,False,Tue,True,2,0.62,0.5455,0.94,0.3582,2,5,7,False,False
2012-09-18,Fall,2012,Sep,5,False,Tue,True,2,0.64,0.5758,0.89,0.3284,3,45,48,False,False
2012-09-18,Fall,2012,Sep,6,False,Tue,True,2,0.64,0.5758,0.89,0.3284,4,163,167,False,False
2012-09-18,Fall,2012,Sep,7,False,Tue,True,2,0.64,0.5758,0.89,0.4478,13,343,356,False,False
2012-09-18,Fall,2012,Sep,8,False,Tue,True,2,0.66,0.6061,0.83,0.18289312672418853,32,640,672,False,False
2012-09-18,Fall,2012,Sep,9,False,Tue,True,2,0.66,0.6061,0.83,0.18289312672418853,27,266,293,False,False
2012-09-18,Fall,2012,Sep,10,False,Tue,True,3,0.68,0.6364,0.79,0.18289312672418853,30,130,160,False,False
2012-09-18,Fall,2012,Sep,11,False,Tue,True,2,0.68,0.6364,0.79,0.18289312672418853,36,115,151,False,False
2012-09-18,Fall,2012,Sep,12,False,Tue,True,3,0.68,0.6364,0.83,0.4478,16,72,88,False,False
2012-09-18,Fall,2012,Sep,13,False,Tue,True,2,0.7,0.6667,0.74,0.18289312672418853,17,97,114,False,False
2012-09-18,Fall,2012,Sep,14,False,Tue,True,3,0.6,0.5152,0.94,0.4627,27,116,143,False,False
2012-09-18,Fall,2012,Sep,15,False,Tue,True,3,0.6,0.5455,0.88,0.2537,1,35,36,False,False
2012-09-18,Fall,2012,Sep,16,False,Tue,True,3,0.6,0.5455,0.88,0.2985,19,122,141,False,False
2012-09-18,Fall,2012,Sep,17,False,Tue,True,3,0.6,0.5455,0.88,0.194,36,302,338,False,False
2012-09-18,Fall,2012,Sep,18,False,Tue,True,2,0.6,0.5455,0.88,0.1642,19,262,281,False,False
2012-09-18,Fall,2012,Sep,19,False,Tue,True,2,0.6,0.5455,0.88,0.2985,22,302,324,False,False
2012-09-18,Fall,2012,Sep,20,False,Tue,True,2,0.6,0.5455,0.88,0.194,19,271,290,False,False
2012-09-18,Fall,2012,Sep,21,False,Tue,True,2,0.6,0.5455,0.88,0.194,21,186,207,False,False
2012-09-18,Fall,2012,Sep,22,False,Tue,True,3,0.58,0.5455,0.83,0.4627,14,137,151,False,False
2012-09-18,Fall,2012,Sep,23,False,Tue,True,2,0.56,0.5303,0.83,0.2239,11,67,78,False,False
2012-09-19,Fall,2012,Sep,0,False,Wed,True,2,0.56,0.5303,0.68,0.2836,3,23,26,False,False
2012-09-19,Fall,2012,Sep,1,False,Wed,True,2,0.54,0.5152,0.68,0.2537,0,12,12,False,False
2012-09-19,Fall,2012,Sep,2,False,Wed,True,2,0.54,0.5152,0.64,0.3284,0,3,3,False,False
2012-09-19,Fall,2012,Sep,3,False,Wed,True,2,0.52,0.5,0.63,0.2537,1,4,5,False,False
2012-09-19,Fall,2012,Sep,4,False,Wed,True,2,0.52,0.5,0.68,0.3582,0,10,10,False,False
2012-09-19,Fall,2012,Sep,5,False,Wed,True,2,0.52,0.5,0.68,0.2836,2,54,56,False,False
2012-09-19,Fall,2012,Sep,6,False,Wed,True,1,0.52,0.5,0.63,0.2537,6,166,172,False,False
2012-09-19,Fall,2012,Sep,7,False,Wed,True,1,0.52,0.5,0.63,0.2239,16,529,545,False,False
2012-09-19,Fall,2012,Sep,8,False,Wed,True,1,0.52,0.5,0.59,0.2239,39,758,797,False,False
2012-09-19,Fall,2012,Sep,9,False,Wed,True,1,0.54,0.5152,0.6,0.2537,26,336,362,False,False
2012-09-19,Fall,2012,Sep,10,False,Wed,True,1,0.56,0.5303,0.52,0.194,23,169,192,False,False
2012-09-19,Fall,2012,Sep,11,False,Wed,True,1,0.6,0.6212,0.43,0.2537,44,203,247,False,False
2012-09-19,Fall,2012,Sep,12,False,Wed,True,1,0.6,0.6212,0.43,0.2537,53,260,313,False,False
2012-09-19,Fall,2012,Sep,13,False,Wed,True,1,0.6,0.6212,0.4,0.2537,55,234,289,False,False
2012-09-19,Fall,2012,Sep,14,False,Wed,True,1,0.62,0.6212,0.38,0.2537,59,227,286,False,False
2012-09-19,Fall,2012,Sep,15,False,Wed,True,1,0.62,0.6212,0.35,0.0,57,254,311,False,False
2012-09-19,Fall,2012,Sep,16,False,Wed,True,1,0.62,0.6212,0.35,0.0,69,397,466,False,False
2012-09-19,Fall,2012,Sep,17,False,Wed,True,1,0.6,0.6212,0.38,0.2239,74,812,886,False,False
2012-09-19,Fall,2012,Sep,18,False,Wed,True,1,0.58,0.5455,0.4,0.2836,85,807,892,False,False
2012-09-19,Fall,2012,Sep,19,False,Wed,True,1,0.56,0.5303,0.43,0.2239,72,539,611,False,False
2012-09-19,Fall,2012,Sep,20,False,Wed,True,1,0.52,0.5,0.48,0.1642,31,378,409,False,False
2012-09-19,Fall,2012,Sep,21,False,Wed,True,1,0.5,0.4848,0.59,0.1642,25,324,349,False,False
2012-09-19,Fall,2012,Sep,22,False,Wed,True,1,0.5,0.4848,0.63,0.0896,31,198,229,False,False
2012-09-19,Fall,2012,Sep,23,False,Wed,True,1,0.48,0.4697,0.67,0.0896,17,106,123,False,False
2012-09-20,Fall,2012,Sep,0,False,Thu,True,1,0.5,0.4848,0.63,0.0,12,46,58,False,False
2012-09-20,Fall,2012,Sep,1,False,Thu,True,1,0.46,0.4545,0.72,0.1045,4,14,18,False,False
2012-09-20,Fall,2012,Sep,2,False,Thu,True,1,0.46,0.4545,0.72,0.0896,2,9,11,False,False
2012-09-20,Fall,2012,Sep,3,False,Thu,True,1,0.44,0.4394,0.77,0.0,0,6,6,False,False
2012-09-20,Fall,2012,Sep,4,False,Thu,True,1,0.44,0.4394,0.77,0.1045,0,6,6,False,False
2012-09-20,Fall,2012,Sep,5,False,Thu,True,1,0.44,0.4394,0.77,0.1045,4,52,56,False,False
2012-09-20,Fall,2012,Sep,6,False,Thu,True,1,0.44,0.4394,0.77,0.0,9,161,170,False,False
2012-09-20,Fall,2012,Sep,7,False,Thu,True,1,0.46,0.4545,0.82,0.1045,20,514,534,False,False
2012-09-20,Fall,2012,Sep,8,False,Thu,True,1,0.5,0.4848,0.68,0.0896,44,746,790,False,False
2012-09-20,Fall,2012,Sep,9,False,Thu,True,1,0.56,0.5303,0.6,0.0896,25,330,355,False,False
2012-09-20,Fall,2012,Sep,10,False,Thu,True,1,0.58,0.5455,0.53,0.0896,33,157,190,False,False
2012-09-20,Fall,2012,Sep,11,False,Thu,True,1,0.62,0.6212,0.43,0.0,37,206,243,False,False
2012-09-20,Fall,2012,Sep,12,False,Thu,True,1,0.62,0.6212,0.43,0.1343,57,233,290,False,False
2012-09-20,Fall,2012,Sep,13,False,Thu,True,1,0.64,0.6212,0.44,0.1343,68,268,336,False,False
2012-09-20,Fall,2012,Sep,14,False,Thu,True,1,0.64,0.6212,0.47,0.194,76,222,298,False,False
2012-09-20,Fall,2012,Sep,15,False,Thu,True,1,0.66,0.6212,0.47,0.194,60,231,291,False,False
2012-09-20,Fall,2012,Sep,16,False,Thu,True,1,0.64,0.6212,0.47,0.1642,72,385,457,False,False
2012-09-20,Fall,2012,Sep,17,False,Thu,True,1,0.64,0.6212,0.5,0.2239,91,885,976,False,False
2012-09-20,Fall,2012,Sep,18,False,Thu,True,1,0.6,0.6212,0.56,0.2537,119,781,900,False,False
2012-09-20,Fall,2012,Sep,19,False,Thu,True,1,0.58,0.5455,0.6,0.2239,69,534,603,False,False
2012-09-20,Fall,2012,Sep,20,False,Thu,True,1,0.56,0.5303,0.64,0.1343,57,360,417,False,False
2012-09-20,Fall,2012,Sep,21,False,Thu,True,1,0.56,0.5303,0.64,0.194,28,246,274,False,False
2012-09-20,Fall,2012,Sep,22,False,Thu,True,1,0.54,0.5152,0.73,0.1045,35,252,287,False,False
2012-09-20,Fall,2012,Sep,23,False,Thu,True,1,0.54,0.5152,0.68,0.1045,17,137,154,False,False
2012-09-21,Fall,2012,Sep,0,False,Fri,True,1,0.54,0.5152,0.68,0.0,13,53,66,False,False
2012-09-21,Fall,2012,Sep,1,False,Fri,True,1,0.52,0.5,0.72,0.0,11,38,49,False,False
2012-09-21,Fall,2012,Sep,2,False,Fri,True,1,0.52,0.5,0.72,0.0,6,8,14,False,False
2012-09-21,Fall,2012,Sep,3,False,Fri,True,1,0.5,0.4848,0.77,0.0896,1,11,12,False,False
2012-09-21,Fall,2012,Sep,4,False,Fri,True,1,0.5,0.4848,0.77,0.0,1,9,10,False,False
2012-09-21,Fall,2012,Sep,5,False,Fri,True,1,0.5,0.4848,0.82,0.0,2,47,49,False,False
2012-09-21,Fall,2012,Sep,6,False,Fri,True,1,0.5,0.4848,0.77,0.0896,19,146,165,False,False
2012-09-21,Fall,2012,Sep,7,False,Fri,True,1,0.52,0.5,0.77,0.0,35,468,503,False,False
2012-09-21,Fall,2012,Sep,8,False,Fri,True,1,0.54,0.5152,0.73,0.1343,31,726,757,False,False
2012-09-21,Fall,2012,Sep,9,False,Fri,True,1,0.58,0.5455,0.68,0.1343,35,348,383,False,False
2012-09-21,Fall,2012,Sep,10,False,Fri,True,1,0.62,0.6061,0.61,0.2239,44,181,225,False,False
